county,county,fips_code,dem_2008,gop_2008,oth_2008,2008
AR,poinsett,05111,2742,4903,283,2008
ND,burleigh,38015,15600,25443,729,2008
UT,washington,49053,10826,37311,1392,2008
GA,baker,13007,846,828,13,2008
VA,emporia city,51595,1702,897,18,2008
AR,ouachita,05103,4346,5427,187,2008
TX,sherman,48421,127,884,9,2008
MT,broadwater,30007,365,756,28,2008
KS,meade,20119,357,1540,34,2008
OK,delaware,40041,5085,10277,0,2008
NM,otero,35035,8610,12806,350,2008
MD,calvert,24009,20299,23095,663,2008
MN,grant,27051,1850,1646,109,2008
IA,pocahontas,19151,1800,2138,73,2008
AL,pike,01109,5879,8004,72,2008
CO,jefferson,08059,158153,131627,5282,2008
AZ,cochise,04003,18943,29026,851,2008
TX,panola,48365,2586,7582,48,2008
NE,thurston,31173,1120,972,34,2008
CA,amador,06005,7813,10561,436,2008
TN,montgomery,47125,25716,30175,627,2008
MS,bolivar,28011,10334,4891,156,2008
LA,de soto parish,22031,5242,6883,132,2008
SD,butte,46019,1306,2821,129,2008
TN,lauderdale,47097,4322,4933,83,2008
TX,loving,48301,12,67,0,2008
GA,ben hill,13017,2590,3417,29,2008
NV,lander,32015,577,1466,38,2008
FL,dixie,12029,1925,5194,145,2008
MS,panola,28107,8690,7620,106,2008
AZ,santa cruz,04023,8683,4518,102,2008
OK,hughes,40063,1709,3134,0,2008
KS,thomas,20193,787,2837,49,2008
TX,ochiltree,48357,243,2851,15,2008
WI,menominee,55078,1257,185,6,2008
IL,will,17197,160406,122597,3417,2008
TX,upton,48461,288,898,11,2008
FL,pasco,12101,102417,110104,2345,2008
FL,seminole,12117,99335,105070,1490,2008
KY,mccracken,21145,11285,19043,426,2008
GA,sumter,13261,6454,5717,64,2008
LA,east feliciana parish,22037,4383,5432,132,2008
TN,loudon,47105,6058,15815,311,2008
TX,hardeman,48197,373,1199,23,2008
LA,saint bernard parish,22087,3491,9643,407,2008
UT,daggett,49009,131,297,11,2008
WV,ritchie,54085,998,2781,66,2008
CA,santa cruz,06087,98745,25244,3494,2008
LA,concordia parish,22029,3766,5668,93,2008
MO,platte,29165,21495,24460,561,2008
IA,mahaska,19123,4464,6271,197,2008
CA,alpine,06003,422,252,18,2008
IA,van buren,19177,1546,1986,76,2008
GA,madison,13195,2965,8226,143,2008
LA,saint charles parish,22089,8522,16457,418,2008
IA,henry,19087,4349,4822,206,2008
MS,sunflower,28133,7838,3245,110,2008
VA,manassas city,51683,7518,5975,134,2008
TX,bell,48027,40413,49242,679,2008
VA,middlesex,51119,2391,3545,70,2008
GA,pickens,13227,2595,10004,187,2008
AL,choctaw,01023,3636,4223,35,2008
OR,clatsop,41007,10701,7192,655,2008
OH,mercer,39107,5853,15100,318,2008
VT,rutland,50021,19355,11584,678,2008
NC,johnston,37101,26795,43622,600,2008
KY,pike,21195,9525,12655,463,2008
ID,franklin,16041,600,4246,227,2008
IL,livingston,17105,6189,9191,245,2008
PA,snyder,42109,5382,9900,197,2008
MS,tate,28137,5003,7678,97,2008
NC,yancey,37199,4486,5045,186,2008
TN,bledsoe,47007,1517,3166,101,2008
GA,clinch,13065,989,1678,29,2008
OK,lincoln,40081,3504,10470,0,2008
AL,washington,01129,3067,5654,54,2008
TX,howard,48227,2545,7029,115,2008
TX,kleberg,48273,5256,4540,80,2008
MT,lewis and clark,30049,17114,14966,793,2008
IL,boone,17007,11333,10403,421,2008
RI,newport,44005,25479,15717,645,2008
MS,adams,28001,9021,6566,109,2008
GA,troup,13285,10455,15391,182,2008
TX,bandera,48019,2250,6935,112,2008
WA,kitsap,53035,68624,53297,2416,2008
WA,grays harbor,53027,16354,12104,726,2008
CT,fairfield,09001,242936,167736,3069,2008
VA,northampton,51131,3800,2713,73,2008
KS,hamilton,20075,233,844,19,2008
MN,redwood,27127,3250,4308,248,2008
KY,wayne,21231,2201,4868,127,2008
CA,contra costa,06013,306983,136436,8231,2008
NC,person,37145,8446,10030,156,2008
TX,erath,48143,3128,10768,123,2008
OK,blaine,40011,1011,3101,0,2008
IL,pope,17151,845,1343,43,2008
AR,clay,05021,2244,3032,235,2008
TX,deaf smith,48117,1247,3466,31,2008
MS,warren,28149,10489,11152,123,2008
AR,little river,05081,1753,3247,152,2008
SC,mccormick,45065,9608,5416,150,2008
FL,duval,12031,202618,210537,2606,2008
PA,somerset,42111,12878,21686,604,2008
NE,mcpherson,31117,45,240,8,2008
WI,outagamie,55087,50294,39677,1592,2008
SD,jones,46075,147,463,17,2008
OR,coos,41011,14401,15354,1196,2008
IN,marshall,18099,7889,10406,255,2008
AR,mississippi,05093,6667,6976,367,2008
AL,coffee,01031,5079,14919,130,2008
LA,west carroll parish,22123,878,4045,64,2008
IA,audubon,19009,1739,1634,62,2008
TN,davidson,47037,158423,102915,3148,2008
TX,anderson,48001,4630,11884,141,2008
UT,weber,49057,25666,45885,1843,2008
LA,red river parish,22081,2080,2484,65,2008
OR,malheur,41045,2949,7157,327,2008
NE,valley,31175,706,1657,60,2008
SC,orangeburg,45075,27263,12115,376,2008
AL,tuscaloosa,01125,32796,45405,711,2008
SD,campbell,46021,243,591,20,2008
GA,spalding,13255,10141,14885,229,2008
IN,ripley,18137,4187,7794,207,2008
KS,wabaunsee,20197,1036,2395,90,2008
KS,reno,20155,9916,16112,484,2008
GA,peach,13225,5927,5173,65,2008
GA,montgomery,13209,1045,2521,24,2008
WI,richland,55103,5041,3298,111,2008
IA,benton,19011,7058,6447,207,2008
OK,beckham,40009,1625,5772,0,2008
CT,hartford,09003,268721,138984,5023,2008
ND,billings,38007,114,375,10,2008
WI,burnett,55013,4337,4200,151,2008
VA,petersburg city,51730,13774,1583,183,2008
NC,davidson,37057,22433,45419,729,2008
TX,burnet,48053,4608,12059,226,2008
KS,ness,20135,289,1207,29,2008
MS,lauderdale,28075,13332,19582,200,2008
MN,red lake,27125,1120,983,88,2008
GA,murray,13213,3026,8180,176,2008
TX,wood,48499,4010,13658,116,2008
MN,mahnomen,27087,1436,843,64,2008
IL,kane,17089,106756,83963,2580,2008
WI,grant,55043,14875,9068,377,2008
VA,chesapeake city,51550,53994,52625,902,2008
WA,whitman,53075,9070,8104,415,2008
MI,newaygo,26123,10790,11862,453,2008
NE,wayne,31179,1249,2503,56,2008
UT,rich,49033,154,831,21,2008
MO,greene,29077,56181,77683,1831,2008
WV,calhoun,54013,993,1366,70,2008
TN,decatur,47039,1566,3101,96,2008
PA,westmoreland,42129,72721,102294,1858,2008
FL,saint lucie,12111,67125,52512,942,2008
OK,tillman,40141,1042,2195,0,2008
GA,johnson,13167,1198,2426,20,2008
NY,albany,36001,93937,50586,2743,2008
IN,sullivan,18153,4284,4343,155,2008
NC,surry,37171,10475,18730,320,2008
SD,marshall,46091,1261,900,30,2008
GA,screven,13251,3024,3423,34,2008
MI,alger,26003,2472,2188,90,2008
UT,salt lake,49035,176988,176692,10069,2008
TX,milam,48331,3044,5217,96,2008
IL,edwards,17047,1140,2137,73,2008
SC,union,45087,5935,7449,167,2008
TX,winkler,48495,477,1529,26,2008
WI,columbia,55021,16661,12193,418,2008
WV,wood,54107,12573,22896,521,2008
TX,parker,48367,10502,36974,475,2008
AR,pulaski,05119,88854,70212,2277,2008
TX,robertson,48395,2675,3980,55,2008
MA,plymouth,25023,131817,112904,5096,2008
MO,marion,29127,4703,7705,145,2008
WI,pepin,55091,2102,1616,53,2008
WV,pendleton,54071,1310,2035,50,2008
OH,auglaize,39011,6727,16395,364,2008
OH,belmont,39013,16302,15422,687,2008
AL,clay,01027,1760,4984,75,2008
IL,piatt,17147,3859,4991,149,2008
MO,jefferson,29099,53467,50804,1433,2008
TN,smith,47159,2992,4563,186,2008
MI,alpena,26007,7705,7125,255,2008
VA,bedford,51019,11017,24420,393,2008
MN,becker,27005,7687,8851,427,2008
CO,sedgwick,08115,468,857,26,2008
GA,morgan,13211,3091,5987,73,2008
FL,jackson,12063,7671,13717,177,2008
CA,mariposa,06043,4100,5298,253,2008
TN,fentress,47049,1831,4789,119,2008
IA,linn,19113,68037,43626,1692,2008
VA,king and queen,51097,1918,1763,24,2008
TN,rhea,47143,2907,8042,157,2008
TX,lavaca,48285,1869,6293,61,2008
ND,renville,38075,505,799,42,2008
PA,elk,42047,7290,6676,305,2008
OK,pawnee,40117,2063,4533,0,2008
TN,greene,47059,7110,17151,409,2008
TX,harris,48201,590982,571883,8607,2008
MT,sanders,30089,1970,3563,316,2008
CO,lake,08065,1859,1078,65,2008
OK,coal,40029,600,1672,0,2008
MN,rock,27133,2079,2775,121,2008
OH,lucas,39095,142852,73706,3272,2008
AZ,mohave,04015,22092,44333,1180,2008
NE,hooker,31091,75,355,8,2008
MA,bristol,25005,146861,90531,5728,2008
GA,dawson,13085,1632,8242,100,2008
AR,lafayette,05073,1133,1685,84,2008
IL,de witt,17039,3308,4348,145,2008
MS,itawamba,28057,2084,7663,204,2008
IN,union,18161,1224,2061,63,2008
IA,franklin,19069,2575,2501,72,2008
CA,tuolumne,06109,11532,14988,661,2008
WI,milwaukee,55079,319819,149445,5928,2008
IN,howard,18067,17871,20248,505,2008
TX,henderson,48213,7913,20857,223,2008
OH,trumbull,39155,64145,40164,2602,2008
IN,greene,18055,5709,7691,229,2008
TX,sterling,48431,97,520,2,2008
VA,russell,51167,4932,6389,173,2008
NC,moore,37125,17624,27314,390,2008
GA,hall,13139,14457,44962,509,2008
MI,livingston,26093,42349,55592,1697,2008
NM,socorro,35053,4696,3032,167,2008
LA,assumption parish,22007,4756,5981,223,2008
CO,el paso,08041,108899,160318,3958,2008
FL,volusia,12127,127795,113938,2091,2008
PA,fayette,42051,25866,26081,613,2008
TX,hamilton,48193,863,2876,39,2008
VA,westmoreland,51193,4577,3719,81,2008
NE,arthur,31005,39,217,7,2008
OH,columbiana,39029,21882,25585,1020,2008
SC,saluda,45081,3323,5191,89,2008
TX,falls,48145,2225,3328,46,2008
AR,marion,05089,2384,4524,254,2008
LA,morehouse parish,22067,5792,7258,150,2008
VA,fairfax city,51600,6575,4691,132,2008
MI,oakland,26125,372566,276956,9546,2008
TX,taylor,48441,12690,34317,432,2008
MT,carter,30011,111,573,31,2008
CO,kit carson,08063,912,2455,75,2008
VA,hampton city,51650,46917,20476,550,2008
NC,rutherford,37161,9641,18769,310,2008
MS,union,28145,2985,9072,138,2008
AR,perry,05105,1352,2743,184,2008
GA,harris,13145,4184,10648,76,2008
WY,platte,56031,1407,3002,151,2008
OH,carroll,39019,6423,7097,433,2008
KS,geary,20061,3491,4492,111,2008
TX,borden,48033,40,316,5,2008
TX,palo pinto,48363,2499,7264,127,2008
LA,saint landry parish,22097,20268,21650,575,2008
WI,fond du lac,55039,23463,28164,696,2008
TX,cameron,48061,48480,26671,506,2008
MI,montmorency,26119,2403,2841,116,2008
NV,lyon,32019,8405,12154,372,2008
CO,logan,08075,2846,6002,129,2008
KS,trego,20195,420,1225,26,2008
MO,pemiscot,29155,3029,3954,64,2008
VA,lexington city,51678,1543,914,22,2008
MO,saint clair,29185,1886,2981,121,2008
MO,pike,29163,3487,4268,126,2008
KY,bath,21011,2210,2234,99,2008
NE,kimball,31105,439,1346,26,2008
CO,las animas,08071,3562,3086,113,2008
IN,delaware,18035,28384,20916,563,2008
NC,union,37179,31189,54123,777,2008
SD,miner,46097,605,577,36,2008
PA,lawrence,42073,19711,21851,541,2008
MO,sullivan,29211,1173,1607,89,2008
IN,johnson,18081,21553,36487,604,2008
KS,russell,20167,736,2509,48,2008
VA,richmond,51159,1618,2092,35,2008
NC,burke,37023,14901,22102,440,2008
WV,marshall,54051,5996,7759,245,2008
KY,fleming,21069,2279,3432,121,2008
AL,winston,01133,1757,8103,171,2008
OR,crook,41013,3632,6371,349,2008
NC,gates,37073,2830,2547,43,2008
MT,hill,30041,3596,2787,241,2008
NE,red willow,31145,1216,3735,93,2008
KY,carlisle,21039,879,1699,39,2008
NE,box butte,31013,1886,2932,161,2008
LA,saint tammany parish,22103,24596,83078,1868,2008
WA,asotin,53003,4139,5451,190,2008
SD,clark,46025,830,1065,45,2008
MO,henry,29083,4869,6095,195,2008
AR,benton,05007,23331,51124,1618,2008
WV,pleasants,54073,1142,1772,60,2008
IL,white,17193,3315,3987,151,2008
OR,baker,41001,2805,5650,322,2008
TN,meigs,47121,1372,2797,68,2008
TN,weakley,47183,4596,8855,239,2008
MS,neshoba,28099,3114,8209,79,2008
GA,wheeler,13309,794,1408,8,2008
FL,hamilton,12047,2364,3179,44,2008
CO,kiowa,08061,178,650,24,2008
WA,columbia,53013,686,1499,43,2008
VA,greene,51079,3174,4980,106,2008
OH,wood,39173,34285,29648,1089,2008
VA,hanover,51085,18447,37344,457,2008
TX,midland,48329,9691,36155,370,2008
GA,calhoun,13037,1342,862,7,2008
OH,richland,39139,25727,34034,1361,2008
GA,barrow,13013,6657,17625,300,2008
MD,carroll,24013,28060,54503,2197,2008
KY,butler,21031,1555,3696,56,2008
TN,coffee,47031,7132,13250,408,2008
NE,burt,31021,1413,1907,67,2008
NJ,monmouth,34025,148737,160433,3446,2008
IN,morgan,18109,10330,18129,352,2008
AR,lonoke,05085,5968,17242,531,2008
ND,steele,38091,614,404,14,2008
KY,clay,21051,1552,5710,102,2008
FL,pinellas,12103,248299,210066,4917,2008
MO,linn,29115,2638,3140,153,2008
ND,divide,38023,464,630,37,2008
OK,osage,40113,7498,12160,0,2008
TX,maverick,48323,8554,2316,69,2008
OR,wasco,41065,5906,5103,371,2008
CA,yolo,06113,53488,24592,1669,2008
KY,johnson,21115,2407,5948,162,2008
TX,runnels,48399,720,3118,29,2008
MI,dickinson,26043,5995,7049,267,2008
MO,newton,29145,7450,17637,319,2008
MS,webster,28155,1349,4072,36,2008
TX,jackson,48239,1301,3723,33,2008
UT,cache,49005,10294,29127,1911,2008
IL,iroquois,17075,4643,8695,258,2008
GA,monroe,13207,4106,7933,92,2008
WI,lafayette,55065,4732,2984,115,2008
GA,heard,13149,1042,3133,50,2008
IN,lake,18089,139301,67742,1714,2008
TX,sutton,48435,381,1189,8,2008
CO,baca,08009,536,1572,67,2008
NC,clay,37043,1734,3707,102,2008
TX,stonewall,48433,206,524,5,2008
MS,clay,28025,6558,4466,68,2008
CO,montezuma,08083,4661,6961,203,2008
GA,randolph,13243,1833,1370,12,2008
MN,jackson,27063,2618,2858,147,2008
NE,loup,31115,86,302,5,2008
TX,mclennan,48309,29998,49044,632,2008
MS,monroe,28095,7169,10184,143,2008
SC,clarendon,45027,8673,6758,121,2008
SD,minnehaha,46099,39838,39251,1463,2008
TX,concho,48095,257,807,13,2008
MN,koochiching,27071,3649,2962,191,2008
MO,daviess,29061,1400,2263,123,2008
MI,manistee,26101,7235,5510,264,2008
TX,coleman,48083,643,3011,48,2008
MO,hickory,29085,2171,2850,94,2008
SD,lyman,46085,710,894,37,2008
OH,wayne,39169,21712,29342,1088,2008
NY,oneida,36065,43506,49256,1603,2008
SD,harding,46063,135,575,24,2008
IN,dearborn,18029,7123,14886,208,2008
AL,elmore,01051,8301,25777,237,2008
VA,lee,51105,3219,5825,183,2008
IA,appanoose,19007,2970,3086,120,2008
VA,prince george,51149,7130,8752,124,2008
FL,polk,12105,113865,128878,2090,2008
OH,hocking,39073,6259,6364,338,2008
IA,marshall,19127,10023,8278,356,2008
GA,putnam,13237,3102,5966,64,2008
MS,hancock,28045,3768,13020,268,2008
GA,gwinnett,13135,129025,158746,2500,2008
WA,franklin,53021,7361,12037,298,2008
OK,mcintosh,40091,3320,4903,0,2008
IL,bond,17005,3843,3947,134,2008
IA,montgomery,19137,2326,2887,74,2008
GA,jefferson,13163,4149,3061,24,2008
WI,waupaca,55135,12952,12232,327,2008
GA,laurens,13175,7769,12052,116,2008
NY,yates,36123,4890,5269,121,2008
CO,yuma,08125,1117,3286,80,2008
OK,grant,40053,514,1836,0,2008
TX,crane,48103,319,1119,16,2008
IL,marion,17121,8345,8691,328,2008
MN,roseau,27135,3097,4438,165,2008
MT,teton,30099,1294,1874,104,2008
NH,carroll,33003,15221,13387,302,2008
WV,mason,54053,4484,5853,266,2008
TN,madison,47113,4320,6755,214,2008
TN,lincoln,47103,3695,9231,204,2008
MO,holt,29087,802,1794,37,2008
MS,jefferson,28063,3883,551,44,2008
IL,scott,17171,1090,1455,55,2008
TN,polk,47139,2124,4267,110,2008
SD,jerauld,46073,542,546,17,2008
NY,sullivan,36105,16850,13900,433,2008
KY,carter,21043,4316,5252,245,2008
SC,aiken,45003,26101,42849,820,2008
SD,brown,46013,9041,8067,318,2008
NE,grant,31075,41,318,8,2008
UT,sevier,49041,1359,6394,254,2008
MO,clinton,29049,4545,5709,200,2008
ME,somerset,23025,13335,11867,556,2008
FL,desoto,12027,4383,5632,116,2008
WA,stevens,53065,8499,13132,710,2008
MN,murray,27101,2345,2320,148,2008
SC,darlington,45031,14505,14544,285,2008
AR,searcy,05129,961,2726,160,2008
VA,new kent,51127,3493,6385,113,2008
FL,marion,12083,70839,89628,1555,2008
MS,newton,28101,3218,6579,58,2008
KY,fayette,21067,66042,59884,1713,2008
KY,boyle,21021,4769,7701,165,2008
VA,craig,51045,877,1695,49,2008
TX,brooks,48047,1747,556,6,2008
OH,meigs,39105,4094,6015,245,2008
MS,claiborne,28021,4682,748,23,2008
NM,dona ana,35013,40282,28068,930,2008
IL,ogle,17141,11253,13144,453,2008
VA,franklin,51067,9618,15414,369,2008
TX,comal,48091,12384,35233,541,2008
AZ,maricopa,04013,602166,746448,16348,2008
MT,valley,30105,1645,2121,145,2008
NC,alexander,37003,5167,11790,297,2008
MI,gogebic,26053,4757,3330,177,2008
MS,kemper,28069,3256,1935,32,2008
MD,somerset,24039,4779,5037,108,2008
GA,colquitt,13071,4139,9185,111,2008
FL,saint johns,12109,35791,69222,831,2008
FL,hardee,12049,2568,4763,81,2008
NY,madison,36053,14692,14434,676,2008
WV,morgan,54065,2721,4428,127,2008
CA,sonoma,06097,168888,55127,5336,2008
WA,whatcom,53073,58236,40205,1898,2008
VT,franklin,50011,13179,7853,428,2008
WI,waukesha,55133,85339,145152,2406,2008
IA,carroll,19027,5302,4922,163,2008
TN,macon,47111,4506,6746,185,2008
TX,galveston,48167,41805,62258,941,2008
NM,grant,35017,8142,5406,207,2008
ND,grand forks,38035,16104,14520,529,2008
CO,bent,08011,799,1077,44,2008
KS,barton,20009,3027,7802,194,2008
OH,union,39159,8761,15744,423,2008
WV,harrison,54033,13582,17824,464,2008
AL,franklin,01059,3469,8048,176,2008
PA,philadelphia,42101,595980,117221,4128,2008
OR,yamhill,41071,20797,21390,1339,2008
MT,powell,30077,1021,1683,110,2008
MN,clay,27027,16666,11978,615,2008
AR,polk,05113,1957,5473,251,2008
MO,wright,29229,2557,5784,173,2008
TX,willacy,48489,3409,1456,38,2008
IL,morgan,17137,7467,7591,295,2008
AZ,apache,04001,15390,8551,321,2008
UT,juab,49023,741,2683,192,2008
PA,sullivan,42113,1233,1841,46,2008
NC,bertie,37015,6365,3376,22,2008
AR,garland,05051,15899,26825,995,2008
OK,love,40085,1257,2589,0,2008
KS,wyandotte,20209,39865,16506,798,2008
TX,bee,48025,3645,4471,41,2008
MT,mineral,30061,845,1053,97,2008
ID,clark,16033,64,305,6,2008
OH,henry,39069,6320,8239,281,2008
NE,blaine,31009,43,266,7,2008
CO,clear creek,08019,3332,2300,135,2008
WV,marion,54049,11618,11501,484,2008
NJ,middlesex,34023,193812,123695,3508,2008
MA,suffolk,25025,207127,57194,4900,2008
IA,mills,19129,2976,4183,123,2008
IL,woodford,17203,6999,12191,293,2008
SD,hamlin,46057,1043,1661,83,2008
IN,jay,18075,3748,4401,166,2008
OH,marion,39101,12870,15454,693,2008
NY,dutchess,36027,71060,59628,1614,2008
CO,dolores,08033,369,818,30,2008
VA,bland,51021,864,2031,64,2008
TX,bexar,48029,275527,246275,3913,2008
VA,mecklenburg,51117,7127,7817,138,2008
MN,sherburne,27141,17957,26140,893,2008
IA,wright,19197,3102,3198,95,2008
CA,lassen,06035,3586,7483,318,2008
WV,tyler,54095,1241,2415,85,2008
KS,butler,20015,9159,18155,559,2008
NC,currituck,37053,3737,7234,131,2008
ND,cass,38017,37622,32566,1231,2008
MI,schoolcraft,26153,2184,2058,84,2008
SD,hughes,46065,3037,5298,133,2008
TX,delta,48119,589,1580,18,2008
TX,brown,48049,2822,12052,141,2008
VA,pittsylvania,51143,11415,18730,288,2008
MT,mccone,30055,1607,2822,138,2008
WI,waushara,55137,5868,5770,211,2008
WY,laramie,56021,16072,24549,1004,2008
GA,wayne,13305,2858,7601,101,2008
KY,lincoln,21137,2752,6273,126,2008
NY,franklin,36033,10571,6676,273,2008
KY,pendleton,21191,2027,3676,99,2008
MS,marshall,28093,9685,6683,110,2008
MD,anne arundel,24003,125015,129682,4922,2008
IN,white,18181,4839,5731,197,2008
VA,rockbridge,51163,4347,5732,116,2008
ND,golden valley,38033,210,642,23,2008
MI,branch,26023,8413,9534,338,2008
MN,marshall,27089,2311,2285,143,2008
GA,talbot,13263,2369,1301,30,2008
MO,ray,29177,5241,5593,219,2008
VA,frederick,51069,12961,20149,502,2008
MT,madison,30057,321,726,44,2008
MI,ogemaw,26129,5391,5133,244,2008
IN,fulton,18049,3702,5147,157,2008
OK,mccurtain,40089,2794,7745,0,2008
VA,poquoson city,51735,1748,5229,88,2008
FL,baker,12003,2327,8672,60,2008
CA,shasta,06089,28867,49588,1935,2008
IL,monroe,17133,7953,9881,249,2008
NM,debaca,35011,359,676,9,2008
TN,morgan,47129,1969,4717,136,2008
WV,berkeley,54003,15994,20841,456,2008
AR,scott,05127,1053,2791,151,2008
NE,colfax,31037,1125,2018,60,2008
MO,reynolds,29179,1418,1782,87,2008
IL,pike,17149,3024,4457,135,2008
TN,van buren,47175,849,1294,37,2008
GA,burke,13033,5233,4344,49,2008
KS,wallace,20199,96,690,18,2008
MS,walthall,28147,3456,4253,71,2008
TX,matagorda,48321,4440,7835,98,2008
NY,schenectady,36093,38611,29758,1473,2008
KY,todd,21219,1543,3336,62,2008
CA,sierra,06091,743,1158,90,2008
NM,los alamos,35028,5824,5064,181,2008
GA,thomas,13275,7720,10642,97,2008
TX,fort bend,48157,98368,103206,1248,2008
IN,warrick,18173,12329,16013,323,2008
NE,adams,31001,4685,8252,273,2008
WV,fayette,54019,7242,7658,292,2008
NE,franklin,31061,442,1079,31,2008
IN,saint joseph,18141,68710,48510,1169,2008
NE,cheyenne,31033,1173,3572,94,2008
DE,sussex,10005,40299,47939,832,2008
KS,ford,20057,2991,5730,143,2008
KS,osage,20139,2534,4820,190,2008
GA,walker,13295,6095,17110,337,2008
OH,cuyahoga,39035,458422,199880,7050,2008
MN,faribault,27043,3736,4196,220,2008
NV,esmeralda,32009,104,303,20,2008
MO,lafayette,29107,6902,9442,256,2008
TX,washington,48477,4034,10176,167,2008
TX,coke,48081,299,1252,18,2008
MN,cook,27031,2019,1240,89,2008
MO,howard,29089,2036,2708,111,2008
MO,miller,29131,3553,7797,185,2008
MO,dunklin,29069,4540,7044,180,2008
KY,adair,21001,1668,5512,118,2008
NE,knox,31107,1255,2728,101,2008
ME,piscataquis,23021,4430,4785,219,2008
MA,berkshire,25003,49558,14876,1696,2008
FL,leon,12073,91747,55705,1156,2008
TX,foard,48155,198,327,13,2008
NE,nuckolls,31129,657,1498,66,2008
MI,crawford,26039,3441,3561,176,2008
NC,cabarrus,37025,31546,45924,524,2008
ID,boundary,16021,1484,3078,171,2008
MS,covington,28031,3852,5523,86,2008
TX,llano,48299,2250,7281,98,2008
DC,district of columbia,11001,245800,17367,2686,2008
ND,ransom,38073,1371,998,64,2008
SD,perkins,46105,499,1102,85,2008
IN,perry,18123,5141,3202,147,2008
OR,wheeler,41069,281,498,33,2008
SC,greenwood,45047,12348,16995,324,2008
MT,sheridan,30091,953,987,66,2008
MT,cascade,30013,17664,16857,867,2008
IA,wayne,19185,1357,1565,58,2008
IA,tama,19171,4899,3820,131,2008
GA,pulaski,13235,1377,2553,23,2008
OK,marshall,40095,1643,3730,0,2008
WA,kittitas,53037,8030,9471,367,2008
TX,johnson,48251,12912,36685,453,2008
WA,spokane,53063,105786,108314,5411,2008
OH,williams,39171,8174,9880,343,2008
TX,uvalde,48463,4126,4590,50,2008
TX,la salle,48283,1052,714,10,2008
WI,la crosse,55063,38524,23701,993,2008
WA,cowlitz,53015,24597,19554,1078,2008
WA,king,53033,648230,259716,14086,2008
ID,madison,16065,1627,11131,299,2008
NC,stokes,37169,6875,14488,380,2008
TX,hill,48217,3811,9264,113,2008
IN,miami,18103,5564,8312,237,2008
VA,bristol city,51520,2665,4579,115,2008
TX,somervell,48425,799,2677,57,2008
VT,washington,50023,22324,9129,747,2008
NY,richmond,36085,79311,86062,1205,2008
IL,hancock,17067,4141,5161,167,2008
TN,gibson,47053,7406,13516,331,2008
GA,catoosa,13047,6025,18218,253,2008
OK,choctaw,40023,1860,3730,0,2008
VA,prince edward,51147,5101,4174,113,2008
AR,logan,05083,2286,5350,271,2008
TX,pecos,48371,1476,2480,54,2008
WI,juneau,55057,6186,5148,196,2008
KY,floyd,21071,7530,7741,388,2008
MO,iron,29093,2213,2090,111,2008
TX,jim wells,48249,6706,4841,65,2008
FL,hillsborough,12057,272963,236355,3994,2008
WI,dunn,55033,13002,9566,421,2008
KY,lee,21129,752,1978,43,2008
NE,boyd,31015,250,839,21,2008
AR,clark,05019,4267,4608,219,2008
FL,martin,12085,33508,44143,643,2008
NE,dawes,31045,1285,2376,114,2008
MS,wilkinson,28157,3534,1560,45,2008
IA,o'brien,19141,2338,4894,101,2008
WV,grant,54023,997,3166,55,2008
NC,hoke,37093,9227,6293,107,2008
VA,henrico,51087,86323,67381,1262,2008
AR,johnson,05071,3034,4922,224,2008
NY,otsego,36077,13570,12026,525,2008
NC,scotland,37165,8151,6005,61,2008
GA,whitfield,13313,8167,19230,280,2008
KS,kearny,20093,309,1159,14,2008
IN,martin,18101,1706,3122,75,2008
MS,jasper,28061,5025,4135,50,2008
MN,anoka,27003,86976,91357,3891,2008
TN,dickson,47043,7506,11677,336,2008
OH,athens,39009,20722,9742,634,2008
ID,fremont,16043,1065,4700,115,2008
LA,beauregard parish,22011,3071,10718,285,2008
MT,powder river,30075,208,802,28,2008
NM,cibola,35006,5827,3131,139,2008
SD,clay,46027,3808,2296,138,2008
GA,richmond,13245,52100,26842,391,2008
TX,edwards,48137,346,673,16,2008
MO,pettis,29159,6932,11018,258,2008
VA,surry,51181,2626,1663,36,2008
HI,honolulu,15003,214239,88164,4410,2008
OH,pickaway,39129,9077,14228,421,2008
MO,shannon,29203,1637,2075,126,2008
MN,ramsey,27123,182974,88942,5470,2008
WA,snohomish,53061,187294,126722,6317,2008
KY,casey,21045,1219,4679,59,2008
FL,hernando,12053,41886,45021,994,2008
LA,natchitoches parish,22069,7801,9054,212,2008
TN,pickett,47137,854,1786,31,2008
IN,benton,18007,1563,2183,68,2008
GA,taylor,13269,1536,2021,26,2008
CO,park,08093,4250,4896,237,2008
NC,madison,37115,5026,5192,161,2008
ME,hancock,23009,18895,12686,584,2008
VT,orleans,50019,7998,4482,291,2008
IA,black hawk,19013,39184,24662,929,2008
MI,monroe,26115,39180,35858,1384,2008
MN,goodhue,27049,12420,12775,600,2008
WV,hardy,54031,1901,3376,129,2008
CO,custer,08027,912,1672,45,2008
TX,denton,48121,91160,149935,2168,2008
WA,grant,53025,9601,17153,684,2008
IL,douglas,17041,3228,5005,123,2008
ID,owyhee,16073,944,3024,90,2008
NE,nemaha,31127,1240,2134,100,2008
TX,nueces,48355,47912,52391,927,2008
IA,cherokee,19035,2890,3372,103,2008
PA,monroe,42089,39453,28293,697,2008
KS,cheyenne,20023,323,1148,27,2008
KS,wichita,20203,163,840,16,2008
GA,fulton,13121,272000,130136,2805,2008
