county,county,fips_code,dem_2016,gop_2016,oth_2016,2016
TX,jones,48253,935,4815,182,2016
IL,mason,17125,2008,4051,374,2016
GA,long,13183,1356,2623,130,2016
VA,halifax,51083,6890,9698,358,2016
IL,ford,17053,1410,4474,405,2016
KY,hardin,21093,13944,26970,2199,2016
VA,covington city,51580,914,1349,106,2016
KS,cherokee,20021,1959,6017,410,2016
TX,coryell,48099,5057,12212,858,2016
NY,schoharie,36095,3777,8173,723,2016
AZ,yavapai,04025,29705,58862,4213,2016
TX,comanche,48093,788,4300,120,2016
NM,union,35059,318,1214,156,2016
AR,poinsett,05111,1878,3149,256,2016
ND,burleigh,38015,10865,32499,3510,2016
UT,washington,49053,8369,33472,6977,2016
GA,baker,13007,650,775,15,2016
VA,emporia city,51595,1531,792,44,2016
AR,ouachita,05103,4320,5347,214,2016
TX,sherman,48421,96,807,30,2016
MT,broadwater,30007,566,2329,202,2016
KS,meade,20119,206,1390,79,2016
OK,delaware,40041,3306,11796,578,2016
NM,otero,35035,6033,11756,1847,2016
MD,calvert,24009,16669,24680,2096,2016
MN,grant,27051,1104,2063,286,2016
IA,pocahontas,19151,962,2692,177,2016
AL,pike,01109,5039,7681,305,2016
CO,jefferson,08059,151885,130233,27411,2016
AZ,cochise,04003,15291,25036,2820,2016
TX,panola,48365,1835,8445,133,2016
NE,thurston,31173,911,1013,105,2016
CA,amador,06005,3420,6069,560,2016
TN,montgomery,47125,21686,32320,3272,2016
MS,bolivar,28011,8410,4251,170,2016
LA,de soto parish,22031,5163,8067,267,2016
SD,butte,46019,693,3355,298,2016
TN,lauderdale,47097,3656,4884,138,2016
TX,loving,48301,4,57,3,2016
GA,ben hill,13017,2098,3734,91,2016
NV,lander,32015,403,1828,182,2016
FL,dixie,12029,1270,5822,110,2016
MS,panola,28107,7300,7371,183,2016
AZ,santa cruz,04023,10684,3650,592,2016
OK,hughes,40063,961,3387,177,2016
KS,thomas,20193,467,2832,184,2016
TX,ochiltree,48357,274,2628,79,2016
WI,menominee,55078,1003,269,7,2016
IL,will,17197,146230,129726,15054,2016
TX,upton,48461,284,961,51,2016
FL,pasco,12101,89998,141943,8873,2016
FL,seminole,12117,105611,109265,9501,2016
KY,mccracken,21145,9134,20774,1376,2016
GA,sumter,13261,5520,5275,178,2016
LA,east feliciana parish,22037,4235,5569,238,2016
TN,loudon,47105,4916,17588,800,2016
TX,hardeman,48197,249,1207,55,2016
LA,saint bernard parish,22087,4957,10232,618,2016
UT,daggett,49009,76,327,62,2016
WV,ritchie,54085,490,3376,174,2016
CA,santa cruz,06087,60529,14523,5221,2016
LA,concordia parish,22029,3272,5474,123,2016
MO,platte,29165,18915,24975,2751,2016
IA,mahaska,19123,2606,7404,484,2016
CA,alpine,06003,318,211,46,2016
IA,van buren,19177,843,2524,159,2016
GA,madison,13195,2423,9195,327,2016
LA,saint charles parish,22089,8558,16620,1012,2016
IA,henry,19087,2897,5764,625,2016
MS,sunflower,28133,6560,2768,78,2016
VA,manassas city,51683,8395,5934,881,2016
TX,bell,48027,37608,51780,4611,2016
VA,middlesex,51119,2107,3668,219,2016
GA,pickens,13227,1977,11651,354,2016
AL,choctaw,01023,3109,4102,57,2016
OR,clatsop,41007,8899,7794,1465,2016
OH,mercer,39107,3335,17200,780,2016
VT,rutland,50021,13629,12471,1560,2016
NC,johnston,37101,28153,54082,2318,2016
KY,pike,21195,4277,19740,620,2016
ID,franklin,16041,385,3901,1213,2016
IL,livingston,17105,4005,10197,894,2016
PA,snyder,42109,3991,11710,632,2016
MS,tate,28137,3804,7385,200,2016
NC,yancey,37199,3181,6367,260,2016
TN,bledsoe,47007,896,3621,133,2016
GA,clinch,13065,685,1724,34,2016
OK,lincoln,40081,2423,10838,740,2016
AL,washington,01129,2366,6031,95,2016
TX,howard,48227,1768,6635,289,2016
TX,kleberg,48273,4713,4364,406,2016
MT,lewis and clark,30049,14331,16665,2701,2016
IL,boone,17007,8952,12261,1391,2016
RI,newport,44005,22680,14975,2106,2016
MS,adams,28001,6921,5125,168,2016
GA,troup,13285,9597,15643,553,2016
TX,bandera,48019,1726,8159,328,2016
WA,kitsap,53035,57049,43265,10105,2016
WA,grays harbor,53027,10194,11818,1771,2016
CT,fairfield,09001,238723,155457,16099,2016
VA,northampton,51131,3255,2686,193,2016
KS,hamilton,20075,114,690,43,2016
MN,redwood,27127,1887,5137,542,2016
KY,wayne,21231,1431,6370,187,2016
CA,contra costa,06013,231968,87211,18118,2016
NC,person,37145,7772,11116,415,2016
TX,erath,48143,2159,11205,446,2016
OK,blaine,40011,711,2884,198,2016
IL,pope,17151,374,1678,80,2016
AR,clay,05021,1999,3779,200,2016
TX,deaf smith,48117,1185,2911,105,2016
MS,warren,28149,8518,9420,349,2016
AR,little river,05081,1397,3604,191,2016
SC,mccormick,45065,2479,2651,85,2016
FL,duval,12031,203627,210061,15046,2016
PA,somerset,42111,7367,27347,1016,2016
NE,mcpherson,31117,14,257,15,2016
WI,outagamie,55087,38117,51579,5466,2016
SD,jones,46075,69,450,39,2016
OR,coos,41011,10355,17699,2127,2016
IN,marshall,18099,4798,12286,924,2016
AR,mississippi,05093,5621,6988,386,2016
AL,coffee,01031,4194,15825,494,2016
LA,west carroll parish,22123,715,3970,74,2016
IA,audubon,19009,1079,2135,165,2016
TN,davidson,47037,148473,84365,13361,2016
TX,anderson,48001,3358,13165,364,2016
UT,weber,49057,22187,38447,20817,2016
LA,red river parish,22081,1938,2391,93,2016
OR,malheur,41045,2213,7141,596,2016
NE,valley,31175,337,1770,65,2016
SC,orangeburg,45075,26258,11909,657,2016
AL,tuscaloosa,01125,31746,47701,2261,2016
SD,campbell,46021,105,704,22,2016
GA,spalding,13255,9347,15636,957,2016
IN,ripley,18137,2471,9806,513,2016
KS,wabaunsee,20197,773,2358,209,2016
KS,reno,20155,6670,15100,1678,2016
GA,peach,13225,5083,5405,211,2016
GA,montgomery,13209,847,2668,45,2016
WI,richland,55103,3577,4021,364,2016
IA,benton,19011,4672,8226,792,2016
OK,beckham,40009,958,6287,284,2016
CT,hartford,09003,233789,147912,17518,2016
ND,billings,38007,58,492,42,2016
WI,burnett,55013,2948,5412,359,2016
VA,petersburg city,51730,12005,1448,264,2016
NC,davidson,37057,17328,52870,1815,2016
TX,burnet,48053,3785,14595,666,2016
KS,ness,20135,160,1216,59,2016
MS,lauderdale,28075,10910,17574,483,2016
MN,red lake,27125,540,1141,190,2016
GA,murray,13213,1799,10340,283,2016
TX,wood,48499,2624,15681,341,2016
MN,mahnomen,27087,930,991,153,2016
IL,kane,17089,99389,82087,12024,2016
WI,grant,55043,10047,12347,1657,2016
VA,chesapeake city,51550,52554,53988,5285,2016
WA,whitman,53075,3903,3732,665,2016
MI,newaygo,26123,6212,15174,1219,2016
NE,wayne,31179,828,2675,237,2016
UT,rich,49033,104,786,206,2016
MO,greene,29077,42400,77387,7822,2016
WV,calhoun,54013,456,2023,125,2016
TN,decatur,47039,894,3580,103,2016
PA,westmoreland,42129,59506,116427,5807,2016
FL,saint lucie,12111,66812,70248,3671,2016
OK,tillman,40141,657,1944,105,2016
GA,johnson,13167,1136,2519,27,2016
NY,albany,36001,74775,44227,6642,2016
IN,sullivan,18153,2113,6138,308,2016
NC,surry,37171,7438,23495,730,2016
SD,marshall,46091,754,1056,137,2016
GA,screven,13251,2300,3305,94,2016
MI,alger,26003,1663,2585,265,2016
UT,salt lake,49035,126702,91375,64358,2016
TX,milam,48331,2042,6340,225,2016
IL,edwards,17047,432,2777,103,2016
SC,union,45087,4727,7058,302,2016
TX,winkler,48495,420,1403,50,2016
WI,columbia,55021,13525,14160,1602,2016
WV,wood,54107,8327,25168,1761,2016
TX,parker,48367,8329,46433,1651,2016
AR,pulaski,05119,89377,61182,7169,2016
TX,robertson,48395,2203,4665,142,2016
MA,plymouth,25023,133828,114722,15618,2016
MO,marion,29127,2993,9418,491,2016
WI,pepin,55091,1345,2228,173,2016
WV,pendleton,54071,726,2388,98,2016
OH,auglaize,39011,3825,18130,905,2016
OH,belmont,39013,8652,20729,1156,2016
AL,clay,01027,1234,5230,108,2016
IL,piatt,17147,2633,5623,643,2016
MO,jefferson,29099,31546,68973,5450,2016
TN,smith,47159,1688,5485,237,2016
MI,alpena,26007,4877,9090,721,2016
VA,bedford,51019,9733,30578,1875,2016
MN,becker,27005,5208,10880,1002,2016
CO,sedgwick,08115,267,1015,82,2016
GA,morgan,13211,2658,6559,218,2016
FL,jackson,12063,6383,14231,383,2016
CA,mariposa,06043,2568,4317,460,2016
TN,fentress,47049,1100,6032,179,2016
IA,linn,19113,58481,48183,8000,2016
VA,king and queen,51097,1451,2059,105,2016
TN,rhea,47143,1942,8650,354,2016
TX,lavaca,48285,1170,7339,124,2016
ND,renville,38075,200,978,77,2016
PA,elk,42047,3637,9704,513,2016
OK,pawnee,40117,1341,4716,289,2016
TN,greene,47059,4211,18538,742,2016
TX,harris,48201,706471,544960,51456,2016
MT,sanders,30089,1211,4268,392,2016
CO,lake,08065,1600,1264,311,2016
OK,coal,40029,411,1892,90,2016
MN,rock,27133,1373,3091,343,2016
OH,lucas,39095,107363,74102,10219,2016
AZ,mohave,04015,16485,54656,3048,2016
NE,hooker,31091,40,355,19,2016
MA,bristol,25005,127619,104775,13674,2016
GA,dawson,13085,1444,9880,356,2016
AR,lafayette,05073,1028,1750,57,2016
IL,de witt,17039,1907,5072,490,2016
MS,itawamba,28057,1100,8385,149,2016
IN,union,18161,715,2445,126,2016
IA,franklin,19069,1490,3153,272,2016
CA,tuolumne,06109,7075,10614,1004,2016
WI,milwaukee,55079,288986,126091,19893,2016
IN,howard,18067,11215,23675,1864,2016
TX,henderson,48213,5649,23574,632,2016
OH,trumbull,39155,42130,48152,3791,2016
IN,greene,18055,2929,10275,559,2016
TX,sterling,48431,70,549,14,2016
VA,russell,51167,2328,9516,351,2016
NC,moore,37125,16148,30273,1325,2016
GA,hall,13139,16153,51681,2299,2016
MI,livingston,26093,34378,65665,5534,2016
NM,socorro,35053,3275,2592,889,2016
LA,assumption parish,22007,3931,6714,259,2016
CO,el paso,08041,105807,176506,30960,2016
FL,volusia,12127,108793,142763,8748,2016
PA,fayette,42051,17826,34388,1212,2016
TX,hamilton,48193,479,3056,74,2016
VA,westmoreland,51193,3723,4331,237,2016
NE,arthur,31005,16,237,10,2016
OH,columbiana,39029,12273,31086,1902,2016
SC,saluda,45081,2809,5525,225,2016
TX,falls,48145,1682,3438,112,2016
AR,marion,05089,1377,5077,264,2016
LA,morehouse parish,22067,5155,6502,195,2016
VA,fairfax city,51600,7363,3695,796,2016
MI,oakland,26125,342976,289127,31152,2016
TX,taylor,48441,10047,33172,2047,2016
MT,carter,30011,70,677,30,2016
CO,kit carson,08063,526,2894,193,2016
VA,hampton city,51650,41030,17802,2657,2016
NC,rutherford,37161,7451,21694,619,2016
MS,union,28145,1969,9161,244,2016
AR,perry,05105,1035,2979,199,2016
GA,harris,13145,4082,11931,379,2016
WY,platte,56031,719,3437,304,2016
OH,carroll,39019,3124,9067,616,2016
KS,geary,20061,2569,4116,444,2016
TX,borden,48033,31,330,4,2016
TX,palo pinto,48363,1700,8222,253,2016
LA,saint landry parish,22097,17208,21966,796,2016
WI,fond du lac,55039,17391,31044,2659,2016
TX,cameron,48061,59319,29432,3053,2016
MI,montmorency,26119,1286,3498,224,2016
NV,lyon,32019,6146,16005,1611,2016
CO,logan,08075,1843,7272,587,2016
KS,trego,20195,193,1211,55,2016
MO,pemiscot,29155,1946,3964,115,2016
VA,lexington city,51678,1514,766,168,2016
MO,saint clair,29185,936,3501,193,2016
MO,pike,29163,1806,5274,295,2016
KY,bath,21011,1361,3082,134,2016
NE,kimball,31105,227,1317,92,2016
CO,las animas,08071,2614,3656,423,2016
IN,delaware,18035,18100,24217,2382,2016
NC,union,37179,34051,66265,3280,2016
SD,miner,46097,281,706,77,2016
PA,lawrence,42073,13933,25323,1299,2016
MO,sullivan,29211,526,1884,74,2016
IN,johnson,18081,17318,45456,3455,2016
KS,russell,20167,454,2544,150,2016
VA,richmond,51159,1347,2213,91,2016
NC,burke,37023,10930,25741,967,2016
WV,marshall,54051,2894,9565,624,2016
KY,fleming,21069,1348,4722,180,2016
AL,winston,01133,871,9225,159,2016
OR,crook,41013,2591,8388,659,2016
NC,gates,37073,2371,2851,106,2016
MT,hill,30041,2350,3446,551,2016
NE,red willow,31145,638,4212,211,2016
KY,carlisle,21039,432,2094,73,2016
NE,box butte,31013,953,3550,258,2016
LA,saint tammany parish,22103,27716,90914,5759,2016
WA,asotin,53003,3118,5712,854,2016
SD,clark,46025,398,1139,120,2016
MO,henry,29083,2356,7072,427,2016
AR,benton,05007,27894,60751,5617,2016
WV,pleasants,54073,620,2342,168,2016
IL,white,17193,1412,5639,238,2016
OR,baker,41001,1781,6160,538,2016
TN,meigs,47121,856,3337,118,2016
TN,weakley,47183,2770,9001,356,2016
MS,neshoba,28099,2668,7613,157,2016
GA,wheeler,13309,646,1421,35,2016
FL,hamilton,12047,1899,3439,113,2016
CO,kiowa,08061,91,726,36,2016
WA,columbia,53013,482,1359,128,2016
VA,greene,51079,2923,5943,637,2016
OH,wood,39173,26440,31734,4113,2016
VA,hanover,51085,19360,39592,3361,2016
TX,midland,48329,9993,36896,1864,2016
GA,calhoun,13037,1178,829,16,2016
OH,richland,39139,15629,35805,2305,2016
GA,barrow,13013,6580,21105,1143,2016
MD,carroll,24013,24314,55593,4972,2016
KY,butler,21031,947,4428,200,2016
TN,coffee,47031,4741,14409,745,2016
NE,burt,31021,928,2360,235,2016
NJ,monmouth,34025,135825,165305,10344,2016
IN,morgan,18109,6037,23671,1472,2016
AR,lonoke,05085,5638,19902,1226,2016
ND,steele,38091,361,537,86,2016
KY,clay,21051,752,5861,149,2016
FL,pinellas,12103,233327,238746,19447,2016
MO,linn,29115,1239,4084,249,2016
ND,divide,38023,243,860,84,2016
OK,osage,40113,5593,12559,790,2016
TX,maverick,48323,10397,2816,375,2016
OR,wasco,41065,4634,5721,896,2016
CA,yolo,06113,34460,13178,2985,2016
KY,johnson,21115,1250,8043,267,2016
TX,runnels,48399,452,3241,72,2016
MI,dickinson,26043,3923,8580,637,2016
MO,newton,29145,4988,20546,972,2016
MS,webster,28155,1001,3949,74,2016
TX,jackson,48239,904,4266,105,2016
UT,cache,49005,5435,12385,8672,2016
IL,iroquois,17075,2496,9728,699,2016
GA,monroe,13207,3570,8821,284,2016
WI,lafayette,55065,3288,3977,337,2016
GA,heard,13149,743,3370,93,2016
IN,lake,18089,116896,75565,7786,2016
TX,sutton,48435,313,1075,27,2016
CO,baca,08009,278,1716,113,2016
NC,clay,37043,1352,4395,138,2016
TX,stonewall,48433,135,555,11,2016
MS,clay,28025,5695,4136,129,2016
CO,montezuma,08083,3920,7771,1015,2016
GA,randolph,13243,1597,1270,28,2016
MN,jackson,27063,1492,3609,352,2016
NE,loup,31115,48,323,11,2016
TX,mclennan,48309,27046,48245,2964,2016
MS,monroe,28095,5485,10107,189,2016
SC,clarendon,45027,7635,7246,275,2016
SD,minnehaha,46099,30610,42043,5610,2016
TX,concho,48095,148,885,34,2016
MN,koochiching,27071,2306,3569,438,2016
MO,daviess,29061,730,2763,196,2016
MI,manistee,26101,4979,6915,704,2016
TX,coleman,48083,387,3177,71,2016
MO,hickory,29085,1016,3539,162,2016
SD,lyman,46085,369,977,75,2016
OH,wayne,39169,14670,31622,2258,2016
NY,oneida,36065,30749,48490,4637,2016
SD,harding,46063,38,694,37,2016
IN,dearborn,18029,4883,18110,917,2016
AL,elmore,01051,8436,27619,850,2016
VA,lee,51105,1627,7542,184,2016
IA,appanoose,19007,1813,4031,252,2016
VA,prince george,51149,6419,9157,564,2016
FL,polk,12105,117182,157216,9430,2016
OH,hocking,39073,3713,8282,518,2016
IA,marshall,19127,7623,9125,952,2016
GA,putnam,13237,2745,6516,170,2016
MS,hancock,28045,3320,13720,477,2016
GA,gwinnett,13135,165063,146463,12405,2016
WA,franklin,53021,5594,8242,857,2016
OK,mcintosh,40091,2122,5501,335,2016
IL,bond,17005,2066,4884,512,2016
IA,montgomery,19137,1312,3431,255,2016
GA,jefferson,13163,3809,3057,68,2016
WI,waupaca,55135,8303,16013,1175,2016
GA,laurens,13175,6737,12401,310,2016
NY,yates,36123,3219,5180,576,2016
CO,yuma,08125,701,3755,208,2016
OK,grant,40053,287,1827,86,2016
TX,crane,48103,299,1047,35,2016
IL,marion,17121,4231,11677,692,2016
MN,roseau,27135,1856,5451,460,2016
MT,teton,30099,803,2152,188,2016
NH,carroll,33003,12987,14635,1441,2016
WV,mason,54053,2069,7597,449,2016
TN,madison,47113,15438,21321,1005,2016
TN,lincoln,47103,2550,10375,345,2016
MO,holt,29087,346,1926,76,2016
MS,jefferson,28063,3337,489,33,2016
IL,scott,17171,528,1965,90,2016
TN,polk,47139,1252,5097,171,2016
SD,jerauld,46073,264,648,55,2016
NY,sullivan,36105,10983,14626,900,2016
KY,carter,21043,2276,7587,404,2016
SC,aiken,45003,25426,45981,3366,2016
SD,brown,46013,5452,9613,1048,2016
NE,grant,31075,20,367,7,2016
UT,sevier,49041,648,6146,1131,2016
MO,clinton,29049,2572,7058,567,2016
ME,somerset,23025,9092,14998,1878,2016
FL,desoto,12027,3761,6744,256,2016
WA,stevens,53065,3477,8463,718,2016
MN,murray,27101,1295,2974,373,2016
SC,darlington,45031,13866,14973,797,2016
AR,searcy,05129,601,2955,142,2016
VA,new kent,51127,3545,8117,501,2016
FL,marion,12083,61958,107710,4817,2016
MS,newton,28101,2549,5929,116,2016
KY,fayette,21067,69776,56890,9446,2016
KY,boyle,21021,4281,8040,607,2016
VA,craig,51045,541,2139,104,2016
TX,brooks,48047,1937,613,46,2016
OH,meigs,39105,2157,6869,384,2016
MS,claiborne,28021,2523,414,17,2016
NM,dona ana,35013,37543,25095,6686,2016
IL,ogle,17141,8025,14344,1429,2016
VA,franklin,51067,7254,18560,991,2016
TX,comal,48091,14166,44996,2405,2016
AZ,maricopa,04013,549040,590465,62429,2016
MT,valley,30105,886,2697,277,2016
NC,alexander,37003,3750,13826,435,2016
MI,gogebic,26053,2925,4019,369,2016
MS,kemper,28069,2827,1778,34,2016
MD,somerset,24039,3484,5056,228,2016
GA,colquitt,13071,3460,9892,240,2016
FL,saint johns,12109,43037,88633,4722,2016
FL,hardee,12049,2147,5238,192,2016
NY,madison,36053,10548,14901,1943,2016
WV,morgan,54065,1568,5718,349,2016
CA,sonoma,06097,116027,37421,10612,2016
WA,whatcom,53073,57197,38985,8059,2016
VT,franklin,50011,9351,8752,1270,2016
WI,waukesha,55133,79199,145519,11551,2016
IA,carroll,19027,3305,6627,503,2016
TN,macon,47111,1071,6260,159,2016
TX,galveston,48167,45503,73566,4925,2016
NM,grant,35017,6226,5251,1156,2016
ND,grand forks,38035,10828,16325,2558,2016
CO,bent,08011,581,1166,145,2016
KS,barton,20009,1823,7766,499,2016
OH,union,39159,7530,17601,1402,2016
WV,harrison,54033,7675,18687,1506,2016
AL,franklin,01059,2197,9466,292,2016
PA,philadelphia,42101,560542,105418,14267,2016
OR,yamhill,41071,18635,22589,3892,2016
MT,powell,30077,549,2017,202,2016
MN,clay,27027,12974,13549,2585,2016
AR,polk,05113,1210,6606,305,2016
MO,wright,29229,1166,6703,217,2016
TX,willacy,48489,3416,1541,125,2016
IL,morgan,17137,4693,9060,854,2016
AZ,apache,04001,12196,5315,1148,2016
UT,juab,49023,436,2759,881,2016
PA,sullivan,42113,756,2318,94,2016
NC,bertie,37015,5837,3476,67,2016
AR,garland,05051,12283,26053,2001,2016
OK,love,40085,735,2920,132,2016
KS,wyandotte,20209,29346,15520,2601,2016
TX,bee,48025,3443,4743,272,2016
MT,mineral,30061,515,1322,137,2016
ID,clark,16033,44,203,36,2016
OH,henry,39069,3690,9136,845,2016
NE,blaine,31009,30,273,10,2016
CO,clear creek,08019,2585,2426,521,2016
WV,marion,54049,6926,14592,1392,2016
NJ,middlesex,34023,164887,108981,8800,2016
MA,suffolk,25025,241212,50042,12263,2016
IA,mills,19129,2080,5050,478,2016
IL,woodford,17203,5068,13180,1141,2016
SD,hamlin,46057,555,2051,156,2016
IN,jay,18075,1889,5697,376,2016
OH,marion,39101,7748,16563,1337,2016
NY,dutchess,36027,56874,58163,5162,2016
CO,dolores,08033,227,936,67,2016
VA,bland,51021,453,2572,99,2016
TX,bexar,48029,319191,240161,26686,2016
VA,mecklenburg,51117,6571,8283,323,2016
MN,sherburne,27141,13299,31049,3590,2016
IA,wright,19197,1890,3790,269,2016
CA,lassen,06035,2026,6533,530,2016
WV,tyler,54095,505,2967,149,2016
KS,butler,20015,6489,18781,1781,2016
NC,currituck,37053,2879,9070,474,2016
ND,cass,38017,31291,39738,7778,2016
MI,schoolcraft,26153,1369,2556,226,2016
SD,hughes,46065,2449,5174,550,2016
TX,delta,48119,400,1836,43,2016
TX,brown,48049,1621,12010,318,2016
VA,pittsylvania,51143,9195,21742,750,2016
MT,mccone,30055,154,858,44,2016
WI,waushara,55137,3802,7669,490,2016
WY,laramie,56021,11572,24844,3529,2016
GA,wayne,13305,2039,8147,190,2016
KY,lincoln,21137,1865,7338,352,2016
NY,franklin,36033,6517,7636,995,2016
KY,pendleton,21191,1164,4604,238,2016
MS,marshall,28093,7944,6525,229,2016
MD,anne arundel,24003,116074,114509,12356,2016
IN,white,18181,2563,6813,526,2016
VA,rockbridge,51163,3506,6671,508,2016
ND,golden valley,38033,99,793,50,2016
MI,branch,26023,4740,11025,725,2016
MN,marshall,27089,1225,3208,361,2016
GA,talbot,13263,2001,1196,46,2016
MO,ray,29177,3088,7103,644,2016
VA,frederick,51069,11920,26069,2144,2016
MT,madison,30057,1175,3280,253,2016
MI,ogemaw,26129,3030,6827,529,2016
IN,fulton,18049,1960,6010,404,2016
OK,mccurtain,40089,1799,8642,268,2016
VA,poquoson city,51735,1599,5089,426,2016
FL,baker,12003,2112,10294,228,2016
CA,shasta,06089,17483,40447,3563,2016
IL,monroe,17133,5522,12614,938,2016
NM,debaca,35011,192,617,94,2016
TN,morgan,47129,1053,5429,182,2016
WV,berkeley,54003,12287,28210,2273,2016
AR,scott,05127,507,2378,132,2016
NE,colfax,31037,857,2171,144,2016
MO,reynolds,29179,540,2402,90,2016
IL,pike,17149,1412,5749,297,2016
TN,van buren,47175,539,1820,58,2016
GA,burke,13033,4730,4491,129,2016
KS,wallace,20199,45,711,23,2016
MS,walthall,28147,2475,3374,60,2016
TX,matagorda,48321,3357,8147,275,2016
NY,schenectady,36093,30870,27268,3491,2016
KY,todd,21219,1042,3612,117,2016
CA,sierra,06091,596,1044,151,2016
NM,los alamos,35028,5443,3329,1658,2016
GA,thomas,13275,7138,11225,367,2016
TX,fort bend,48157,134475,117212,8680,2016
IN,warrick,18173,9086,19133,1390,2016
NE,adams,31001,3272,9205,695,2016
WV,fayette,54019,4246,10263,678,2016
NE,franklin,31061,250,1345,61,2016
IN,saint joseph,18141,52247,52019,5186,2016
NE,cheyenne,31033,702,3610,257,2016
DE,sussex,10005,39329,62607,3878,2016
KS,ford,20057,2032,4994,399,2016
KS,osage,20139,1730,4713,451,2016
GA,walker,13295,4213,18938,788,2016
OH,cuyahoga,39035,383974,179894,19362,2016
MN,faribault,27043,2153,4659,543,2016
NV,esmeralda,32009,65,329,29,2016
MO,lafayette,29107,4047,10977,791,2016
TX,washington,48477,3381,10944,422,2016
TX,coke,48081,140,1265,18,2016
MN,cook,27031,1912,1156,292,2016
MO,howard,29089,1279,3277,295,2016
MO,miller,29131,1750,9285,379,2016
MO,dunklin,29069,2360,8026,188,2016
KY,adair,21001,1323,6637,268,2016
NE,knox,31107,715,3181,165,2016
ME,piscataquis,23021,3098,5403,643,2016
MA,berkshire,25003,43540,16799,4168,2016
FL,leon,12073,91936,53777,6212,2016
TX,foard,48155,113,383,15,2016
NE,nuckolls,31129,348,1709,96,2016
MI,crawford,26039,2110,4354,369,2016
NC,cabarrus,37025,35048,53224,2730,2016
ID,boundary,16021,933,3789,428,2016
MS,covington,28031,3267,5423,100,2016
TX,llano,48299,1825,8283,269,2016
DC,district of columbia,11001,260223,11553,8496,2016
ND,ransom,38073,836,1209,272,2016
SD,perkins,46105,188,1333,85,2016
IN,perry,18123,3062,4556,407,2016
OR,wheeler,41069,153,583,56,2016
SC,greenwood,45047,10633,16881,1086,2016
MT,sheridan,30091,476,1237,112,2016
MT,cascade,30013,12053,19343,2395,2016
IA,wayne,19185,719,2069,133,2016
IA,tama,19171,3194,4968,474,2016
GA,pulaski,13235,1104,2436,58,2016
OK,marshall,40095,1095,4202,190,2016
WA,kittitas,53037,5452,7530,784,2016
TX,johnson,48251,10976,44370,1924,2016
WA,spokane,53063,83941,100669,16982,2016
OH,williams,39171,4287,11706,945,2016
TX,uvalde,48463,3863,4828,245,2016
TX,la salle,48283,1125,870,54,2016
WI,la crosse,55063,32402,26384,3999,2016
WA,cowlitz,53015,15296,20216,2607,2016
WA,king,53033,638033,191806,53392,2016
ID,madison,16065,1201,8941,5545,2016
NC,stokes,37169,4645,16976,561,2016
TX,hill,48217,2535,10075,296,2016
IN,miami,18103,2766,9975,699,2016
VA,bristol city,51520,1832,4884,250,2016
TX,somervell,48425,540,3206,130,2016
VT,washington,50023,18594,7993,2067,2016
NY,richmond,36085,67561,95612,4036,2016
IL,hancock,17067,1744,5713,361,2016
TN,gibson,47053,5255,13779,450,2016
GA,catoosa,13047,4769,20860,881,2016
OK,choctaw,40023,1064,4202,153,2016
VA,prince edward,51147,4590,4099,424,2016
AR,logan,05083,1712,5737,390,2016
TX,pecos,48371,1551,2463,153,2016
WI,juneau,55057,4100,7188,448,2016
KY,floyd,21071,4015,11993,513,2016
MO,iron,29093,933,3173,154,2016
TX,jim wells,48249,6688,5411,247,2016
FL,hillsborough,12057,306422,265928,22722,2016
WI,dunn,55033,9025,11487,1517,2016
KY,lee,21129,444,2151,68,2016
NE,boyd,31015,128,978,36,2016
AR,clark,05019,3606,4398,361,2016
FL,martin,12085,30158,53182,2401,2016
NE,dawes,31045,785,2559,234,2016
MS,wilkinson,28157,2826,1305,43,2016
IA,o'brien,19141,1314,5735,299,2016
WV,grant,54023,510,4338,97,2016
NC,hoke,37093,9608,7676,563,2016
VA,henrico,51087,93615,59674,8677,2016
AR,johnson,05071,2421,6072,504,2016
NY,otsego,36077,9285,12284,1455,2016
NC,scotland,37165,7279,6212,252,2016
GA,whitfield,13313,7925,21514,923,2016
KS,kearny,20093,224,1048,53,2016
IN,martin,18101,881,3695,231,2016
MS,jasper,28061,4367,4032,69,2016
MN,anoka,27003,75499,93341,15244,2016
TN,dickson,47043,4718,13213,688,2016
OH,athens,39009,15552,10816,1573,2016
ID,fremont,16043,651,4091,972,2016
LA,beauregard parish,22011,2393,12238,447,2016
MT,powder river,30075,127,880,40,2016
NM,cibola,35006,3721,3179,1075,2016
SD,clay,46027,2608,2109,352,2016
GA,richmond,13245,48707,24441,1804,2016
TX,edwards,48137,302,741,22,2016
MO,pettis,29159,4322,12792,931,2016
VA,surry,51181,2069,1785,122,2016
HI,honolulu,15003,175634,90296,19753,2016
OH,pickaway,39129,6325,16482,1007,2016
MO,shannon,29203,776,2966,162,2016
MN,ramsey,27123,176929,70778,21454,2016
WA,snohomish,53061,165740,114775,24766,2016
KY,casey,21045,767,5482,189,2016
FL,hernando,12053,31818,59029,3031,2016
LA,natchitoches parish,22069,7143,8965,509,2016
TN,pickett,47137,536,2019,54,2016
IN,benton,18007,860,2579,215,2016
GA,taylor,13269,1295,2062,45,2016
CO,park,08093,3351,6053,841,2016
NC,madison,37115,3899,6735,332,2016
ME,hancock,23009,16107,13682,2194,2016
VT,orleans,50019,5181,5158,649,2016
IA,black hawk,19013,32006,27382,3833,2016
